# PicoScope Waveform
# Sampling Rate (Hz),9708
# X Axis Min,1500.0
# X Axis Max,9500.0
# Y Axis Min,0.0
# Y Axis Max,3.31

Sample,Voltage (V)
2297,0.8598534798534798
2298,0.8558241758241758
2299,0.8606593406593406
2300,0.8606593406593406
2301,0.8614652014652014
2302,0.8606593406593406
2303,0.8606593406593406
2304,0.8606593406593406
2305,0.8614652014652014
2306,0.8606593406593406
2307,0.8614652014652014
2308,0.8614652014652014
2309,0.8622710622710623
2310,0.863076923076923
2311,0.8614652014652014
2312,0.8622710622710623
2313,0.8622710622710623
2314,0.863076923076923
2315,0.8622710622710623
2316,0.8622710622710623
2317,0.8622710622710623
2318,0.863076923076923
2319,0.863076923076923
2320,0.863076923076923
2321,0.863076923076923
2322,0.8638827838827838
2323,0.8654945054945055
2324,0.8638827838827838
2325,0.8638827838827838
2326,0.8638827838827838
2327,0.8638827838827838
2328,0.8638827838827838
2329,0.8638827838827838
2330,0.8638827838827838
2331,0.8638827838827838
2332,0.8638827838827838
2333,0.8638827838827838
2334,0.8646886446886446
2335,0.863076923076923
2336,0.8638827838827838
2337,0.8646886446886446
2338,0.8646886446886446
2339,0.8646886446886446
2340,0.8646886446886446
2341,0.8654945054945055
2342,0.8646886446886446
2343,0.8654945054945055
2344,0.8654945054945055
2345,0.8654945054945055
2346,0.8654945054945055
2347,0.8654945054945055
2348,0.8679120879120878
2349,0.8654945054945055
2350,0.8654945054945055
2351,0.8654945054945055
2352,0.8663003663003663
2353,0.8663003663003663
2354,0.8663003663003663
2355,0.8654945054945055
2356,0.8663003663003663
2357,0.8654945054945055
2358,0.8663003663003663
2359,0.8663003663003663
2360,0.8663003663003663
2361,0.8663003663003663
2362,0.8663003663003663
2363,0.8663003663003663
2364,0.8663003663003663
2365,0.8671062271062271
2366,0.8671062271062271
2367,0.8671062271062271
2368,0.8671062271062271
2369,0.8671062271062271
2370,0.8671062271062271
2371,0.8671062271062271
2372,0.8671062271062271
2373,0.8695238095238095
2374,0.8671062271062271
2375,0.8671062271062271
2376,0.8679120879120878
2377,0.8679120879120878
2378,0.8671062271062271
2379,0.8679120879120878
2380,0.8679120879120878
2381,0.8687179487179486
2382,0.8687179487179486
2383,0.8679120879120878
2384,0.8687179487179486
2385,0.8679120879120878
2386,0.8687179487179486
2387,0.8687179487179486
2388,0.8695238095238095
2389,0.8687179487179486
2390,0.8695238095238095
2391,0.8687179487179486
2392,0.8695238095238095
2393,0.8687179487179486
2394,0.8695238095238095
2395,0.8687179487179486
2396,0.8695238095238095
2397,0.8695238095238095
2398,0.8679120879120878
2399,0.8695238095238095
2400,0.8703296703296703
2401,0.8703296703296703
2402,0.8703296703296703
2403,0.8703296703296703
2404,0.8703296703296703
2405,0.8711355311355311
2406,0.8703296703296703
2407,0.8703296703296703
2408,0.8703296703296703
2409,0.8711355311355311
2410,0.8711355311355311
2411,0.871941391941392
2412,0.8703296703296703
2413,0.8711355311355311
2414,0.8703296703296703
2415,0.8711355311355311
2416,0.8711355311355311
2417,0.8711355311355311
2418,0.8703296703296703
2419,0.8711355311355311
2420,0.8711355311355311
2421,0.8711355311355311
2422,0.8711355311355311
2423,0.8703296703296703
2424,0.871941391941392
2425,0.871941391941392
2426,0.871941391941392
2427,0.871941391941392
2428,0.8727472527472526
2429,0.871941391941392
2430,0.8727472527472526
2431,0.871941391941392
2432,0.8727472527472526
2433,0.8727472527472526
2434,0.8727472527472526
2435,0.8727472527472526
2436,0.8727472527472526
2437,0.8727472527472526
2438,0.8727472527472526
2439,0.8735531135531135
2440,0.8727472527472526
2441,0.8735531135531135
2442,0.8735531135531135
2443,0.8735531135531135
2444,0.8735531135531135
2445,0.8735531135531135
2446,0.8735531135531135
2447,0.8735531135531135
2448,0.8727472527472526
2449,0.8735531135531135
2450,0.8743589743589744
2451,0.8735531135531135
2452,0.8743589743589744
2453,0.8743589743589744
2454,0.8743589743589744
2455,0.8751648351648351
2456,0.8743589743589744
2457,0.8751648351648351
2458,0.8751648351648351
2459,0.875970695970696
2460,0.8743589743589744
2461,0.8751648351648351
2462,0.8751648351648351
2463,0.8751648351648351
2464,0.8751648351648351
2465,0.8751648351648351
2466,0.875970695970696
2467,0.8751648351648351
2468,0.8751648351648351
2469,0.8751648351648351
2470,0.8751648351648351
2471,0.875970695970696
2472,0.8751648351648351
2473,0.875970695970696
2474,0.875970695970696
2475,0.875970695970696
2476,0.875970695970696
2477,0.875970695970696
2478,0.875970695970696
2479,0.875970695970696
2480,0.875970695970696
2481,0.875970695970696
2482,0.875970695970696
2483,0.875970695970696
2484,0.875970695970696
2485,0.875970695970696
2486,0.8767765567765566
2487,0.875970695970696
2488,0.8767765567765566
2489,0.875970695970696
2490,0.8767765567765566
2491,0.875970695970696
2492,0.8767765567765566
2493,0.8767765567765566
2494,0.8767765567765566
2495,0.8767765567765566
2496,0.8767765567765566
2497,0.8775824175824175
2498,0.8775824175824175
2499,0.8775824175824175
2500,0.8775824175824175
2501,0.8775824175824175
2502,0.8775824175824175
2503,0.8775824175824175
2504,0.8775824175824175
2505,0.8775824175824175
2506,0.8775824175824175
2507,0.8783882783882784
2508,0.8783882783882784
2509,0.8783882783882784
2510,0.8783882783882784
2511,0.8783882783882784
2512,0.8783882783882784
2513,0.8783882783882784
2514,0.8791941391941391
2515,0.8783882783882784
2516,0.8791941391941391
2517,0.8791941391941391
2518,0.8783882783882784
2519,0.8791941391941391
2520,0.8791941391941391
2521,0.88
2522,0.8791941391941391
2523,0.88
2524,0.88
2525,0.88
2526,0.88
2527,0.88
2528,0.8808058608058608
2529,0.88
2530,0.8808058608058608
2531,0.88
2532,0.88
2533,0.8808058608058608
2534,0.8808058608058608
2535,0.8808058608058608
2536,0.8816117216117215
2537,0.8808058608058608
2538,0.8808058608058608
2539,0.8816117216117215
2540,0.8808058608058608
2541,0.8816117216117215
2542,0.8816117216117215
2543,0.8816117216117215
2544,0.8816117216117215
2545,0.8816117216117215
2546,0.8816117216117215
2547,0.8816117216117215
2548,0.8824175824175824
2549,0.8816117216117215
2550,0.8824175824175824
2551,0.8824175824175824
2552,0.8824175824175824
2553,0.8824175824175824
2554,0.8832234432234431
2555,0.8832234432234431
2556,0.8832234432234431
2557,0.8832234432234431
2558,0.8832234432234431
2559,0.8832234432234431
2560,0.8832234432234431
2561,0.8832234432234431
2562,0.884029304029304
2563,0.884029304029304
2564,0.884029304029304
2565,0.884029304029304
2566,0.884029304029304
2567,0.884029304029304
2568,0.8848351648351648
2569,0.8848351648351648
2570,0.8856410256410256
2571,0.8848351648351648
2572,0.8856410256410256
2573,0.8848351648351648
2574,0.8856410256410256
2575,0.8856410256410256
2576,0.8856410256410256
2577,0.8856410256410256
2578,0.8856410256410256
2579,0.8856410256410256
2580,0.8856410256410256
2581,0.8864468864468864
2582,0.8856410256410256
2583,0.8856410256410256
2584,0.888058608058608
2585,0.8856410256410256
2586,0.8864468864468864
2587,0.8864468864468864
2588,0.8864468864468864
2589,0.8864468864468864
2590,0.8864468864468864
2591,0.8864468864468864
2592,0.8864468864468864
2593,0.8872527472527472
2594,0.8864468864468864
2595,0.8872527472527472
2596,0.8872527472527472
2597,0.888058608058608
2598,0.8872527472527472
2599,0.8872527472527472
2600,0.8872527472527472
2601,0.888058608058608
2602,0.888058608058608
2603,0.888058608058608
2604,0.888058608058608
2605,0.888058608058608
2606,0.888058608058608
2607,0.888058608058608
2608,0.8888644688644688
2609,0.888058608058608
2610,0.8888644688644688
2611,0.8888644688644688
2612,0.8888644688644688
2613,0.8888644688644688
2614,0.8888644688644688
2615,0.8888644688644688
2616,0.8888644688644688
2617,0.8896703296703297
2618,0.8896703296703297
2619,0.8896703296703297
2620,0.8896703296703297
2621,0.8904761904761904
2622,0.8896703296703297
2623,0.8896703296703297
2624,0.8896703296703297
2625,0.8904761904761904
2626,0.8896703296703297
2627,0.8904761904761904
2628,0.8904761904761904
2629,0.8904761904761904
2630,0.8904761904761904
2631,0.8904761904761904
2632,0.8912820512820512
2633,0.8912820512820512
2634,0.8904761904761904
2635,0.8912820512820512
2636,0.8904761904761904
2637,0.8912820512820512
2638,0.8912820512820512
2639,0.8912820512820512
2640,0.8912820512820512
2641,0.8912820512820512
2642,0.8912820512820512
2643,0.8912820512820512
2644,0.8912820512820512
2645,0.892087912087912
2646,0.892087912087912
2647,0.8912820512820512
2648,0.892087912087912
2649,0.892087912087912
2650,0.8912820512820512
2651,0.892087912087912
2652,0.892087912087912
2653,0.892087912087912
2654,0.8928937728937728
2655,0.892087912087912
2656,0.8928937728937728
2657,0.892087912087912
2658,0.892087912087912
2659,0.8928937728937728
2660,0.8928937728937728
2661,0.8928937728937728
2662,0.8928937728937728
2663,0.8928937728937728
2664,0.892087912087912
2665,0.8928937728937728
2666,0.8928937728937728
2667,0.8928937728937728
2668,0.8928937728937728
2669,0.8928937728937728
2670,0.8928937728937728
2671,0.8928937728937728
2672,0.8936996336996337
2673,0.8936996336996337
2674,0.8936996336996337
2675,0.8936996336996337
2676,0.8936996336996337
2677,0.8936996336996337
2678,0.8945054945054945
2679,0.8936996336996337
2680,0.8936996336996337
2681,0.8936996336996337
2682,0.8936996336996337
2683,0.8936996336996337
2684,0.8945054945054945
2685,0.8936996336996337
2686,0.8945054945054945
2687,0.8945054945054945
2688,0.8936996336996337
2689,0.8945054945054945
2690,0.8945054945054945
2691,0.8945054945054945
2692,0.8945054945054945
2693,0.8945054945054945
2694,0.8945054945054945
2695,0.8945054945054945
2696,0.8945054945054945
2697,0.8945054945054945
2698,0.8953113553113552
2699,0.8953113553113552
2700,0.8953113553113552
2701,0.8953113553113552
2702,0.8953113553113552
2703,0.8961172161172161
2704,0.8953113553113552
2705,0.8953113553113552
2706,0.8953113553113552
2707,0.8961172161172161
2708,0.8961172161172161
2709,0.8961172161172161
2710,0.8961172161172161
2711,0.8961172161172161
2712,0.8961172161172161
2713,0.8961172161172161
2714,0.8961172161172161
2715,0.8969230769230768
2716,0.8961172161172161
2717,0.8969230769230768
2718,0.8961172161172161
2719,0.8969230769230768
2720,0.8961172161172161
2721,0.8969230769230768
2722,0.8969230769230768
2723,0.8969230769230768
2724,0.8961172161172161
2725,0.8969230769230768
2726,0.8969230769230768
2727,0.8969230769230768
2728,0.8977289377289377
2729,0.8969230769230768
2730,0.8969230769230768
2731,0.8969230769230768
2732,0.8969230769230768
2733,0.8969230769230768
2734,0.8977289377289377
2735,0.8969230769230768
2736,0.8977289377289377
2737,0.8977289377289377
2738,0.8977289377289377
2739,0.8969230769230768
2740,0.8977289377289377
2741,0.8977289377289377
2742,0.8977289377289377
2743,0.8977289377289377
2744,0.8977289377289377
2745,0.8977289377289377
2746,0.8977289377289377
2747,0.8985347985347986
2748,0.8977289377289377
2749,0.8985347985347986
2750,0.8985347985347986
2751,0.8985347985347986
2752,0.8985347985347986
2753,0.8985347985347986
2754,0.8985347985347986
2755,0.8985347985347986
2756,0.8985347985347986
2757,0.8985347985347986
2758,0.8985347985347986
2759,0.8985347985347986
2760,0.8985347985347986
2761,0.8985347985347986
2762,0.8985347985347986
2763,0.8985347985347986
2764,0.8993406593406593
2765,0.8985347985347986
2766,0.8993406593406593
2767,0.8985347985347986
2768,0.8993406593406593
2769,0.8993406593406593
2770,0.8993406593406593
2771,0.8993406593406593
2772,0.8985347985347986
2773,0.8993406593406593
2774,0.8993406593406593
2775,0.9001465201465201
2776,0.8993406593406593
2777,0.9001465201465201
2778,0.8993406593406593
2779,0.9001465201465201
2780,0.9001465201465201
2781,0.9001465201465201
2782,0.9001465201465201
2783,0.9001465201465201
2784,0.9001465201465201
2785,0.9001465201465201
2786,0.9001465201465201
2787,0.9001465201465201
2788,0.9001465201465201
2789,0.9001465201465201
2790,0.9009523809523808
2791,0.9001465201465201
2792,0.9009523809523808
2793,0.9001465201465201
2794,0.9009523809523808
2795,0.9009523809523808
2796,0.9001465201465201
2797,0.9009523809523808
2798,0.9009523809523808
2799,0.9009523809523808
2800,0.9009523809523808
2801,0.9009523809523808
2802,0.9009523809523808
2803,0.9009523809523808
2804,0.9017582417582417
2805,0.9009523809523808
2806,0.9009523809523808
2807,0.9009523809523808
2808,0.9017582417582417
2809,0.9009523809523808
2810,0.9009523809523808
2811,0.9009523809523808
2812,0.9017582417582417
2813,0.9009523809523808
2814,0.9009523809523808
2815,0.9017582417582417
2816,0.9017582417582417
2817,0.9017582417582417
2818,0.9017582417582417
2819,0.9017582417582417
2820,0.9025641025641026
2821,0.9017582417582417
2822,0.9017582417582417
2823,0.9017582417582417
2824,0.9025641025641026
2825,0.9025641025641026
2826,0.9025641025641026
2827,0.9025641025641026
2828,0.9025641025641026
2829,0.9025641025641026
2830,0.9025641025641026
2831,0.9033699633699633
2832,0.9025641025641026
2833,0.9033699633699633
2834,0.9033699633699633
2835,0.9025641025641026
2836,0.9025641025641026
2837,0.9033699633699633
2838,0.9025641025641026
2839,0.9033699633699633
2840,0.9033699633699633
2841,0.9025641025641026
2842,0.9025641025641026
2843,0.9033699633699633
2844,0.9033699633699633
2845,0.9033699633699633
2846,0.9033699633699633
2847,0.9041758241758242
2848,0.9033699633699633
2849,0.9033699633699633
2850,0.9033699633699633
2851,0.9033699633699633
2852,0.9033699633699633
2853,0.9041758241758242
2854,0.9033699633699633
2855,0.9033699633699633
2856,0.9033699633699633
2857,0.9041758241758242
2858,0.9041758241758242
2859,0.9041758241758242
2860,0.9041758241758242
2861,0.9041758241758242
2862,0.9041758241758242
2863,0.9057875457875457
2864,0.9041758241758242
2865,0.9041758241758242
2866,0.9041758241758242
2867,0.9041758241758242
2868,0.9041758241758242
2869,0.9049816849816849
2870,0.9041758241758242
2871,0.9049816849816849
2872,0.9041758241758242
2873,0.9049816849816849
2874,0.9049816849816849
2875,0.9041758241758242
2876,0.9049816849816849
2877,0.9041758241758242
2878,0.9049816849816849
2879,0.9049816849816849
2880,0.9049816849816849
2881,0.9057875457875457
2882,0.9057875457875457
2883,0.9049816849816849
2884,0.9049816849816849
2885,0.9049816849816849
2886,0.9049816849816849
2887,0.9049816849816849
2888,0.9057875457875457
2889,0.9049816849816849
2890,0.9057875457875457
2891,0.9057875457875457
2892,0.9057875457875457
2893,0.9049816849816849
2894,0.9057875457875457
2895,0.9057875457875457
2896,0.9057875457875457
2897,0.9049816849816849
2898,0.9057875457875457
2899,0.9057875457875457
2900,0.9057875457875457
2901,0.9057875457875457
2902,0.9065934065934066
2903,0.9057875457875457
2904,0.9065934065934066
2905,0.9057875457875457
2906,0.9057875457875457
2907,0.9057875457875457
2908,0.9065934065934066
2909,0.9065934065934066
2910,0.9065934065934066
2911,0.9065934065934066
2912,0.9057875457875457
2913,0.9065934065934066
2914,0.9065934065934066
2915,0.9065934065934066
2916,0.9065934065934066
2917,0.9073992673992674
2918,0.9073992673992674
2919,0.9073992673992674
2920,0.9073992673992674
2921,0.9073992673992674
2922,0.9073992673992674
2923,0.9073992673992674
2924,0.9073992673992674
2925,0.9082051282051282
2926,0.9073992673992674
2927,0.9082051282051282
2928,0.9090109890109889
2929,0.9082051282051282
2930,0.9090109890109889
2931,0.9082051282051282
2932,0.9090109890109889
2933,0.9082051282051282
2934,0.9090109890109889
2935,0.9090109890109889
2936,0.9090109890109889
2937,0.9090109890109889
2938,0.9090109890109889
2939,0.9090109890109889
2940,0.9090109890109889
2941,0.9090109890109889
2942,0.9090109890109889
2943,0.9090109890109889
2944,0.9090109890109889
2945,0.9090109890109889
2946,0.9098168498168497
2947,0.9098168498168497
2948,0.9090109890109889
2949,0.9098168498168497
2950,0.9090109890109889
2951,0.9098168498168497
2952,0.9098168498168497
2953,0.9098168498168497
2954,0.9098168498168497
2955,0.9098168498168497
2956,0.9106227106227106
2957,0.9098168498168497
2958,0.9106227106227106
2959,0.9098168498168497
2960,0.9106227106227106
2961,0.9106227106227106
2962,0.9106227106227106
2963,0.9106227106227106
2964,0.9106227106227106
2965,0.9114285714285714
2966,0.9098168498168497
2967,0.9106227106227106
2968,0.9106227106227106
2969,0.9114285714285714
2970,0.9106227106227106
2971,0.9114285714285714
2972,0.9106227106227106
2973,0.9114285714285714
2974,0.9114285714285714
2975,0.9114285714285714
2976,0.9122344322344322
2977,0.9114285714285714
2978,0.9122344322344322
2979,0.9114285714285714
2980,0.9122344322344322
2981,0.9122344322344322
2982,0.9122344322344322
2983,0.9122344322344322
2984,0.9122344322344322
2985,0.9122344322344322
2986,0.9122344322344322
2987,0.9122344322344322
2988,0.9122344322344322
2989,0.9122344322344322
2990,0.9122344322344322
2991,0.9106227106227106
2992,0.9122344322344322
2993,0.913040293040293
2994,0.9122344322344322
2995,0.913040293040293
2996,0.913040293040293
2997,0.913040293040293
2998,0.9122344322344322
2999,0.913040293040293
3000,1.5375824175824175
3001,1.5375824175824175
3002,1.5375824175824175
3003,1.5375824175824175
3004,1.5375824175824175
3005,1.5383882783882783
3006,1.5383882783882783
3007,1.5383882783882783
3008,1.5383882783882783
3009,1.5383882783882783
3010,1.5383882783882783
3011,1.5383882783882783
3012,1.5383882783882783
3013,1.5391941391941393
3014,1.5391941391941393
3015,1.5391941391941393
3016,1.5391941391941393
3017,1.5383882783882783
3018,1.5391941391941393
3019,1.5399999999999998
3020,1.5391941391941393
3021,1.5399999999999998
3022,1.5399999999999998
3023,1.5408058608058606
3024,1.5399999999999998
3025,1.5408058608058606
3026,1.5399999999999998
3027,1.5416117216117216
3028,1.5408058608058606
3029,1.5416117216117216
3030,1.5416117216117216
3031,1.5416117216117216
3032,1.5424175824175823
3033,1.5416117216117216
3034,1.5424175824175823
3035,1.5424175824175823
3036,1.5416117216117216
3037,1.5432234432234433
3038,1.5432234432234433
3039,1.5440293040293038
3040,1.5432234432234433
3041,1.5440293040293038
3042,1.5440293040293038
3043,1.5440293040293038
3044,1.5440293040293038
3045,1.5440293040293038
3046,1.5448351648351648
3047,1.5440293040293038
3048,1.5448351648351648
3049,1.5448351648351648
3050,1.5448351648351648
3051,1.5456410256410256
3052,1.5456410256410256
3053,1.5464468864468863
3054,1.5456410256410256
3055,1.5464468864468863
3056,1.5472527472527473
3057,1.5464468864468863
3058,1.5472527472527473
3059,1.5472527472527473
3060,1.5480586080586078
3061,1.5472527472527473
3062,1.5480586080586078
3063,1.5472527472527473
3064,1.5480586080586078
3065,1.5480586080586078
3066,1.5480586080586078
3067,1.5480586080586078
3068,1.5480586080586078
3069,1.5488644688644688
3070,1.5488644688644688
3071,1.5488644688644688
3072,1.5488644688644688
3073,1.5488644688644688
3074,1.5488644688644688
3075,1.5488644688644688
3076,1.5488644688644688
3077,1.5488644688644688
3078,1.5496703296703296
3079,1.5496703296703296
3080,1.5496703296703296
3081,1.5496703296703296
3082,1.5496703296703296
3083,1.5496703296703296
3084,1.5496703296703296
3085,1.5504761904761903
3086,1.5496703296703296
3087,1.5496703296703296
3088,1.5504761904761903
3089,1.5504761904761903
3090,1.5512820512820513
3091,1.5504761904761903
3092,1.5512820512820513
3093,1.5512820512820513
3094,1.5512820512820513
3095,1.5512820512820513
3096,1.5512820512820513
3097,1.5520879120879119
3098,1.5520879120879119
3099,1.5520879120879119
3100,1.5528937728937728
3101,1.5520879120879119
3102,1.5536996336996336
3103,1.5528937728937728
3104,1.5536996336996336
3105,1.5528937728937728
3106,1.5536996336996336
3107,1.5545054945054944
3108,1.5545054945054944
3109,1.5545054945054944
3110,1.5545054945054944
3111,1.5545054945054944
3112,1.5545054945054944
3113,1.5553113553113553
3114,1.5553113553113553
3115,1.5553113553113553
3116,1.5561172161172159
3117,1.5561172161172159
3118,1.5561172161172159
3119,1.5569230769230769
3120,1.5561172161172159
3121,1.5569230769230769
3122,1.5577289377289376
3123,1.5585347985347986
3124,1.5577289377289376
3125,1.5577289377289376
3126,1.5577289377289376
3127,1.5585347985347986
3128,1.5585347985347986
3129,1.5585347985347986
3130,1.5585347985347986
3131,1.5593406593406594
3132,1.5593406593406594
3133,1.5585347985347986
3134,1.5601465201465199
3135,1.5601465201465199
3136,1.5601465201465199
3137,1.5601465201465199
3138,1.5601465201465199
3139,1.5601465201465199
3140,1.5601465201465199
3141,1.5609523809523809
3142,1.5601465201465199
3143,1.5609523809523809
3144,1.5617582417582416
3145,1.5617582417582416
3146,1.5617582417582416
3147,1.5617582417582416
3148,1.5633699633699634
3149,1.5625641025641026
3150,1.5633699633699634
3151,1.5633699633699634
3152,1.5633699633699634
3153,1.5633699633699634
3154,1.5633699633699634
3155,1.564175824175824
3156,1.5633699633699634
3157,1.564175824175824
3158,1.564175824175824
3159,1.564175824175824
3160,1.564175824175824
3161,1.564175824175824
3162,1.5649816849816849
3163,1.564175824175824
3164,1.5649816849816849
3165,1.5649816849816849
3166,1.5649816849816849
3167,1.5665934065934066
3168,1.5657875457875456
3169,1.5657875457875456
3170,1.5657875457875456
3171,1.5665934065934066
3172,1.5665934065934066
3173,1.5665934065934066
3174,1.5665934065934066
3175,1.5665934065934066
3176,1.5673992673992674
3177,1.5673992673992674
3178,1.5673992673992674
3179,1.568205128205128
3180,1.568205128205128
3181,1.568205128205128
3182,1.568205128205128
3183,1.569010989010989
3184,1.568205128205128
3185,1.569010989010989
3186,1.569010989010989
3187,1.569010989010989
3188,1.569010989010989
3189,1.5698168498168497
3190,1.5706227106227106
3191,1.5706227106227106
3192,1.5706227106227106
3193,1.5714285714285714
3194,1.5714285714285714
3195,1.5714285714285714
3196,1.5722344322344322
3197,1.5722344322344322
3198,1.5722344322344322
3199,1.573040293040293
3200,1.5722344322344322
3201,1.5738461538461537
3202,1.5738461538461537
3203,1.5738461538461537
3204,1.5738461538461537
3205,1.5738461538461537
3206,1.5746520146520147
3207,1.5746520146520147
3208,1.5754578754578754
3209,1.5754578754578754
3210,1.5754578754578754
3211,1.5762637362637362
3212,1.5754578754578754
3213,1.577069597069597
3214,1.577069597069597
3215,1.577069597069597
3216,1.5778754578754577
3217,1.5778754578754577
3218,1.5786813186813187
3219,1.5786813186813187
3220,1.5794871794871794
3221,1.5786813186813187
3222,1.5802930402930402
3223,1.5802930402930402
3224,1.5794871794871794
3225,1.5802930402930402
3226,1.5802930402930402
3227,1.581904761904762
3228,1.581098901098901
3229,1.581904761904762
3230,1.581904761904762
3231,1.581904761904762
3232,1.5827106227106227
3233,1.5827106227106227
3234,1.5835164835164834
3235,1.5827106227106227
3236,1.5843223443223442
3237,1.5835164835164834
3238,1.5843223443223442
3239,1.585128205128205
3240,1.5843223443223442
3241,1.585128205128205
3242,1.5843223443223442
3243,1.585934065934066
3244,1.585934065934066
3245,1.585934065934066
3246,1.585934065934066
3247,1.5867399267399267
3248,1.5875457875457875
3249,1.5875457875457875
3250,1.5875457875457875
3251,1.5883516483516482
3252,1.5883516483516482
3253,1.589157509157509
3254,1.58996336996337
3255,1.58996336996337
3256,1.5907692307692307
3257,1.5915750915750915
3258,1.5923809523809522
3259,1.593186813186813
3260,1.593186813186813
3261,1.593186813186813
3262,1.593992673992674
3263,1.593992673992674
3264,1.5947985347985347
3265,1.593992673992674
3266,1.5947985347985347
3267,1.5947985347985347
3268,1.5947985347985347
3269,1.5956043956043957
3270,1.5956043956043957
3271,1.5964102564102562
3272,1.5956043956043957
3273,1.597216117216117
3274,1.5964102564102562
3275,1.5956043956043957
3276,1.5964102564102562
3277,1.5964102564102562
3278,1.597216117216117
3279,1.5964102564102562
3280,1.597216117216117
3281,1.598021978021978
3282,1.598021978021978
3283,1.598021978021978
3284,1.598021978021978
3285,1.5988278388278387
3286,1.598021978021978
3287,1.5988278388278387
3288,1.5988278388278387
3289,1.5988278388278387
3290,1.5988278388278387
3291,1.5996336996336997
3292,1.6004395604395603
3293,1.5996336996336997
3294,1.5996336996336997
3295,1.6004395604395603
3296,1.6004395604395603
3297,1.6004395604395603
3298,1.6004395604395603
3299,1.601245421245421
3300,1.6004395604395603
3301,1.602051282051282
3302,1.601245421245421
3303,1.602051282051282
3304,1.602051282051282
3305,1.6028571428571428
3306,1.6028571428571428
3307,1.6028571428571428
3308,1.6036630036630037
3309,1.6036630036630037
3310,1.6044688644688643
3311,1.605274725274725
3312,1.6044688644688643
3313,1.605274725274725
3314,1.605274725274725
3315,1.605274725274725
3316,1.605274725274725
3317,1.606080586080586
3318,1.606080586080586
3319,1.606080586080586
3320,1.6068864468864468
3321,1.6068864468864468
3322,1.6068864468864468
3323,1.6068864468864468
3324,1.6076923076923078
3325,1.6068864468864468
3326,1.6076923076923078
3327,1.6084981684981683
3328,1.6084981684981683
3329,1.6093040293040293
3330,1.6093040293040293
3331,1.6093040293040293
3332,1.6093040293040293
3333,1.61010989010989
3334,1.6109157509157508
3335,1.6109157509157508
3336,1.6117216117216118
3337,1.6109157509157508
3338,1.6117216117216118
3339,1.6125274725274723
3340,1.6125274725274723
3341,1.6125274725274723
3342,1.6117216117216118
3343,1.6125274725274723
3344,1.6125274725274723
3345,1.6133333333333333
3346,1.6133333333333333
3347,1.6133333333333333
3348,1.614139194139194
3349,1.614139194139194
3350,1.6149450549450548
3351,1.6149450549450548
3352,1.6149450549450548
3353,1.6157509157509158
3354,1.6165567765567763
3355,1.6165567765567763
3356,1.6165567765567763
3357,1.6165567765567763
3358,1.6165567765567763
3359,1.618168498168498
3360,1.6173626373626373
3361,1.618168498168498
3362,1.618168498168498
3363,1.618168498168498
3364,1.618974358974359
3365,1.618974358974359
3366,1.618974358974359
3367,1.6197802197802198
3368,1.6197802197802198
3369,1.6197802197802198
3370,1.6197802197802198
3371,1.6205860805860803
3372,1.6197802197802198
3373,1.6205860805860803
3374,1.6205860805860803
3375,1.6205860805860803
3376,1.6205860805860803
3377,1.6213919413919413
3378,1.622197802197802
3379,1.622197802197802
3380,1.622197802197802
3381,1.622197802197802
3382,1.623003663003663
3383,1.623003663003663
3384,1.6238095238095238
3385,1.6246153846153844
3386,1.6254212454212453
3387,1.6246153846153844
3388,1.6254212454212453
3389,1.6254212454212453
3390,1.626227106227106
3391,1.627032967032967
3392,1.627032967032967
3393,1.627032967032967
3394,1.627032967032967
3395,1.627032967032967
3396,1.6286446886446884
3397,1.6286446886446884
3398,1.6286446886446884
3399,1.6286446886446884
3400,1.6286446886446884
3401,1.6294505494505493
3402,1.6294505494505493
3403,1.6294505494505493
3404,1.6294505494505493
3405,1.63025641025641
3406,1.6294505494505493
3407,1.63025641025641
3408,1.63025641025641
3409,1.63025641025641
3410,1.631062271062271
3411,1.6278388278388278
3412,1.6318681318681318
3413,1.6318681318681318
3414,1.6318681318681318
3415,1.6326739926739926
3416,1.6318681318681318
3417,1.6326739926739926
3418,1.6326739926739926
3419,1.6326739926739926
3420,1.6334798534798534
3421,1.6334798534798534
3422,1.6334798534798534
3423,1.6334798534798534
3424,1.6342857142857141
3425,1.6342857142857141
3426,1.635091575091575
3427,1.635091575091575
3428,1.635091575091575
3429,1.635091575091575
3430,1.6358974358974359
3431,1.6358974358974359
3432,1.6358974358974359
3433,1.6358974358974359
3434,1.6358974358974359
3435,1.6367032967032966
3436,1.6367032967032966
3437,1.6367032967032966
3438,1.6367032967032966
3439,1.6367032967032966
3440,1.6367032967032966
3441,1.6367032967032966
3442,1.6375091575091574
3443,1.6367032967032966
3444,1.6367032967032966
3445,1.6383150183150181
3446,1.6375091575091574
3447,1.6375091575091574
3448,1.6383150183150181
3449,1.6423443223443221
3450,1.6383150183150181
3451,1.6383150183150181
3452,1.6383150183150181
3453,1.6383150183150181
3454,1.6391208791208791
3455,1.6391208791208791
3456,1.6399267399267399
3457,1.6383150183150181
3458,1.6399267399267399
3459,1.6391208791208791
3460,1.6391208791208791
3461,1.6391208791208791
3462,1.6399267399267399
3463,1.6399267399267399
3464,1.6399267399267399
3465,1.6407326007326006
3466,1.6399267399267399
3467,1.6399267399267399
3468,1.6399267399267399
3469,1.6399267399267399
3470,1.6407326007326006
3471,1.6407326007326006
3472,1.6407326007326006
